x,y,size,text,color,topicID
-625.53284,1287.7372,4.0204864,Aesthetic medicine,#ded75f,06698C55
-743.5416,260.4594,4.011706,Obstetrical nursing,#ded75f,066BC975
-14.323715,833.1258,5.1336112,Otorhinolaryngology,#ded75f,0677D3F7
-33.88146,1360.735,4.0037216,Experimental pathology,#ded75f,0684521D
-573.995,1627.2008,4.0015014,Medical biology,#ded75f,06929BCA
-674.74866,1195.2983,4.006244,Surgical nursing,#ded75f,06B2910B
388.5445,748.3043,9.9009,Nutrition,#ded75f,06BCD112
329.00412,567.98395,4.013486,Psychosurgery,#ded75f,06C41747
-508.1926,265.48285,4.379686,Nurse education,#ded75f,06C5A863
-384.43805,621.4327,13.55795,Health education,#ded75f,06C88F5D
366.59586,917.89154,4.0070454,Molecular pathological epidemiology,#ded75f,06E7D125
-318.2695,1447.3835,4.0167012,Industrial computed tomography,#ded75f,06EEEC4E
267.43777,531.6133,4.0695214,Reconstructive surgery,#ded75f,06F28C97
-638.0259,262.18982,4.0614414,Philosophy of medicine,#ded75f,073A0399
-439.65576,1316.6296,4.0037216,Tactile imaging,#ded75f,07464EC7
-175.86293,593.1655,5.246826,Ambulatory care,#ded75f,0768C2C4
95.70227,695.07446,4.18477,Radiobiology,#ded75f,077527EE
-489.20526,1369.3374,4.0025608,Iridology,#ded75f,07792359
-274.55176,380.35678,4.8428546,Medical ethics,#ded75f,0783EC95
-645.73395,1142.5391,4.0142392,Clinical neurophysiology,#ded75f,07BAF1A0
-618.5216,335.75656,4.0235894,Biomedical model,#ded75f,07CAE299
-219.8239,1325.0791,4.0037216,Patent medicine,#ded75f,07CBAA87
-659.5786,1501.853,4.0015014,Evidence-based toxicology,#ded75f,07EE8F85
-584.6248,1030.9822,4.2527648,Exercise physiology,#ded75f,07EFF1E5
366.57977,985.7448,4.0172428,Renal pathology,#ded75f,07F37CA7
-604.83484,1101.7538,4.0750664,Neuropsychiatry,#ded75f,07FCDB2F
-793.43164,374.89285,10.216432,Mental health,#ded75f,08023459
-249.93031,1067.8114,5.2530544,Molecular imaging,#ded75f,08206071
-166.45505,1021.2367,10.484542,Etiology,#ded75f,083406BD
-325.43378,1110.1543,5.9473336,Plastic surgery,#ded75f,0836166B
-824.2404,477.3125,4.022179,Biopsychosocial model,#ded75f,0837F9F8
-297.00162,466.58594,8.8902984,Health administration,#ded75f,083998D5
157.16515,187.46365,30.691186,Public health,#ded75f,08462B56
-339.18146,965.919,14.68602,Biostatistics,#ded75f,0860B817
-517.68896,812.4967,4.4041764,Social medicine,#ded75f,08794374
-139.54988,342.68018,14.909216,Magnetic resonance imaging,#ded75f,088C4113
-180.7532,1108.0608,4.058971,Periodontology,#ded75f,089AF932
-688.8861,427.66553,4.0540554,Medical statistics,#ded75f,089DA0B4
-113.9626,108.00935,12.507218,Health informatics,#ded75f,08AE52D2
-87.88226,200.93176,4.0287002,Medical sociology,#ded75f,08B193F9
-242.4908,573.85565,5.8983704,Microscopy,#ded75f,08C444EF
-539.22565,1089.5562,4.8881894,Clinical nutrition,#ded75f,08D63A70
-681.13446,809.29956,4.1484112,Podiatry,#ded75f,08FF782C
319.80127,844.79895,4.0292354,Paleopathology,#ded75f,090FE8A2
-516.607,1311.2809,4.034956,Medical anthropology,#ded75f,098184D4
188.8061,1116.6862,8.5259948,Ophthalmic pathology,#ded75f,098568B0
254.6731,688.72424,5.989293,Cardiothoracic surgery,#ded75f,0989C106
-654.42303,1022.93756,4.2661308,Translational medicine,#ded75f,09ABF5E6
-751.92615,712.4344,11.822219,Primary health care,#ded75f,09BDC8DC
-83.12724,1109.7388,7.456492,Tomography,#ded75f,09C21E5A
59.537075,626.1541,4.523748,Organ transplantation,#ded75f,0A0A427B
-174.12437,1289.0328,4.004573,Addiction medicine,#ded75f,0A203FD1
-591.13947,218.47435,4.0344414,Pharmacogenomics,#ded75f,0A2D33A3
-860.0977,538.66815,4.7328926,Genetic epidemiology,#ded75f,0A99F10F
-537.7762,52.02095,4.0130748,Nursing ethics,#ded75f,0A9DF98C
-656.6721,471.33813,4.2201176,Pharmaceutical sciences,#ded75f,0AA91D89
-677.3338,1086.3564,4.0168136,Energy medicine,#ded75f,0AB2522C
195.4357,633.0265,4.6767224,Pulmonology,#ded75f,0AB4433F
-857.9159,681.4686,4.224562,Behavioral medicine,#ded75f,0AF304F0
-634.59106,885.8207,7.7424392,Tropical medicine,#ded75f,0B075EB0
-786.1219,883.2021,14.62288,Health promotion,#ded75f,0B10518F
-678.0191,1257.9207,4.0062012,Participatory ergonomics,#ded75f,0B1396E1
121.91341,503.02838,17.75323,Occupational safety and health,#ded75f,0B27C5FB
29.452536,374.66403,4.634513,Bioethics,#ded75f,0B35EF6A
342.8872,452.6643,4.0138604,Sleep medicine,#ded75f,0B3AAACC
-607.8617,971.3408,4.6366516,Traditional Chinese medicine,#ded75f,0B431C7A
-709.17255,1138.8602,4.0035012,Military psychiatry,#ded75f,0B54C44C
-622.28986,673.78064,6.9403076,Medical microbiology,#ded75f,0B554B28
-561.83386,110.74288,4.0605916,Hospital pharmacy,#ded75f,0B604118
250.52754,409.80923,4.5223346,International health,#ded75f,0B86FCDA
39.808357,755.90063,5.835112,Hematology,#ded75f,0B9672A9
314.48056,1079.0,10.8703224,Surgical pathology,#ded75f,0B97C41D
-66.088295,481.34756,9.4251214,Rheumatology,#ded75f,0BD421FF
286.1974,464.2227,4.0698448,Environmental epidemiology,#ded75f,0BFBD1D9
-786.55786,1030.0435,4.02383,Health geography,#ded75f,0C06ECD3
-262.15027,1413.5369,4.0519142,Neuroimmunology,#ded75f,0C0945A8
378.272,602.21405,4.0097374,Critical care nursing,#ded75f,0C278060
-681.4144,1321.9105,4.0015014,Sociotherapy,#ded75f,0C3D881B
-235.97296,804.1345,11.2355866,Pharmacotherapy,#ded75f,1DD41C53
-241.10837,671.45056,7.5698548,Biomedical Sciences,#ded75f,1DF69C64
-455.5224,744.2757,7.029589,Clinical research,#ded75f,1DFB0901
63.012386,833.6158,4.3353394,Interventional radiology,#ded75f,1E95241B
-628.34845,597.9194,4.250662,Manual therapy,#ded75f,1EB03109
-760.27997,1472.7087,4.0015014,Ancient Greek medicine,#ded75f,1EE81D4D
115.59662,1177.0289,4.3161846,Reproductive biology,#ded75f,1EFC5432
-503.87622,1517.1187,4.003132,Laser medicine,#ded75f,1F04E126
162.84737,697.7959,4.0578854,Colorectal surgery,#ded75f,1F2CC0BD
-7.248266,576.69556,6.4602608,Infectious disease,#ded75f,1F3EB9A0
-573.94885,284.8986,5.3236546,Health economics,#ded75f,1F3EEFE9
-99.69211,881.9984,10.256972,Ultrasonography,#ded75f,1F915613
257.3988,938.45953,10.9581788,Clinical pathology,#ded75f,1F96D4D3
95.76872,1248.1293,4.0107468,Projectional radiography,#ded75f,1FF95A48
-149.90405,198.28062,4.2200584,Neonatology,#ded75f,1FFEED90
-347.36646,1192.4525,4.4223912,Traumatology,#ded75f,200E8FDA
355.58356,519.90247,4.0248004,Environmental medicine,#ded75f,20330091
350.13666,658.3965,4.6076328,Otology,#ded75f,2037E3F6
-608.16406,517.7798,4.072046,Gerontological nursing,#ded75f,204A666A
390.8812,859.33875,4.5891006,Laryngology,#ded75f,20506144
-179.29788,483.769,6.5039184,Military medicine,#ded75f,2073B441
34.743023,935.2121,11.665294,Computed tomography,#ded75f,2074B43E
150.72368,999.9926,6.697198,Histopathology,#ded75f,2079D59F
41.717655,1097.1,11.274202,Anatomical pathology,#ded75f,20C35B5D
-559.3687,926.32385,4.2274834,Angiology,#ded75f,21174EF4
-691.29236,621.02985,4.1011764,Child and adolescent psychiatry,#ded75f,2134F9C1
-1983.4733,814.38947,4.122704,Human ecology,#9cd8fc,000D5EBB
-970.1842,270.79153,4.0578164,Biocompatible material,#9cd8fc,00141F5E
-1120.7146,822.0025,4.0841506,Immunogenetics,#9cd8fc,00179E98
-1798.9438,1027.3107,4.0266236,Agribusiness,#9cd8fc,00197E5B
-1421.645,233.4202,4.2745002,Metabolic engineering,#9cd8fc,0060E506
-1752.5139,272.27335,5.6611682,Paleobotany,#9cd8fc,0071083D
-2046.9572,407.28656,4.0286084,Planetary geology,#9cd8fc,0089FF9F
-1489.6652,873.4834,4.1290326,Behavioral ecology,#9cd8fc,008E9278
-1041.2274,128.70753,4.0351036,Cell therapy,#9cd8fc,00A60DD5
-1600.5063,556.6506,4.9789566,Metagenomics,#9cd8fc,00E7327F
-1470.1036,350.51675,4.9468856,Cytology,#9cd8fc,011F3792
-1493.862,941.6246,4.0854984,Ecological genetics,#9cd8fc,011F5D6F
-1390.5261,85.940704,4.0115604,Biophysical chemistry,#9cd8fc,012BF53A
-1619.1868,1321.3741,4.0028442,Gross anatomy,#9cd8fc,0131C39D
-1432.4994,942.8857,4.073557,Mathematical and theoretical biology,#9cd8fc,01332841
-2183.7573,900.3413,4.0030472,Holism,#9cd8fc,01338CC2
-1692.7191,237.59618,4.0606334,Paleozoology,#9cd8fc,013766E1
-1393.7147,1177.7777,4.0114048,Virus classification,#9cd8fc,013E2911
-1359.6757,216.00664,5.1818286,Metabolomics,#9cd8fc,014910AE
-2147.2114,559.2772,4.0126296,Aerobiology,#9cd8fc,01669B1F
-1630.9668,235.14027,4.082856,Montane ecology,#9cd8fc,0166E1C1
-1819.1775,307.78262,4.021114,Sensory analysis,#9cd8fc,01719E6D
-1661.9562,653.5993,9.087802,Plant anatomy,#9cd8fc,0174DDCA
-1582.9429,1157.9606,4.0058194,Cell theory,#9cd8fc,017619E1
-2466.4326,911.931,4.003843,Environmental communication,#9cd8fc,019CC9CB
-1973.0605,1092.6158,4.0031326,Gestalt psychology,#9cd8fc,01A182D6
-1422.6987,885.3331,4.4055244,Embryology,#9cd8fc,01AAD115
-1923.1431,1211.0874,4.003371,Paleoneurology,#9cd8fc,01B07865
-2010.6449,299.229,4.0041916,Special education,#9cd8fc,01B85A10
-1940.3029,447.82285,4.517416,Soil chemistry,#9cd8fc,01C24CBC
-1723.507,-20.3486,4.0043262,Cellular communication,#9cd8fc,01D06C35
-1614.0402,484.98273,4.5042454,Allelopathy,#9cd8fc,01DCB667
-1900.7949,1057.7949,4.0062012,Ethnomycology,#9cd8fc,01EE9964
-1006.5959,684.0496,8.2511466,Population dynamics,#9cd8fc,0206C527
-1769.4233,385.9061,9.5605346,Conservation biology,#9cd8fc,0209FB1B
-1706.5343,1331.8293,4.002427,Biolinguistics,#9cd8fc,021DDE6F
-1526.3608,1051.5878,4.0263408,Comparative biology,#9cd8fc,0256AA9A
-1006.91455,844.7688,4.0089146,Computational genomics,#9cd8fc,0256BC2D
-2094.5376,339.44147,4.0170764,Lithostratigraphy,#9cd8fc,026BC0BA
-1145.9414,723.8543,9.48782,Epigenetics,#9cd8fc,027301DC
-1047.4894,926.5135,4.0154366,Environmental toxicology,#9cd8fc,0274025F
-1871.273,944.59503,4.0216854,Tropical Ecology,#9cd8fc,028BBDEC
-1453.0205,821.3188,4.1424102,Macroevolution,#9cd8fc,02A76FAC
-1278.9719,389.4936,4.1512252,Serology,#9cd8fc,02B187FB
-2002.5424,459.7764,4.0603984,Malacology,#9cd8fc,02BD51FC
-1266.0897,158.39026,8.269397,Proteomics,#9cd8fc,02BF9BEB
-2067.111,1397.908,4.002015,Cognitive ethology,#9cd8fc,02C32E5F
-1741.9025,1006.073,4.0773926,Acarology,#9cd8fc,02D03572
-1699.2148,142.74646,4.0333794,Micropaleontology,#9cd8fc,02D58F96
-1936.0266,867.8429,4.0454422,Theoretical ecology,#9cd8fc,02F3E7BF
-1542.9023,757.0251,4.4802864,Quantitative genetics,#9cd8fc,030E17E8
-1766.6208,703.34033,6.616729,Phenology,#9cd8fc,03108FCE
-1098.2257,49.960114,4.055068,Adaptive system,#9cd8fc,032845DD
-1345.8875,1097.0127,4.0536652,Behavioural genetics,#9cd8fc,03305A76
-1911.0886,1383.4712,4.002015,Molecular virology,#9cd8fc,0331E4CF
-1548.5563,237.61307,4.5402568,Chemotaxonomy,#9cd8fc,0334AE26
-1010.13354,1046.3002,4.003867,Translational science,#9cd8fc,036F6D59
-2256.8472,663.20026,4.002015,Agroecosystem analysis,#9cd8fc,0370FB7F
-1373.271,819.7443,5.7103852,Histology,#9cd8fc,0371131F
-1180.7102,513.42334,18.310084,Taxonomy,#9cd8fc,037ECF39
-1970.8901,635.7326,4.0454162,Ecosystem ecology,#9cd8fc,03887A8F
-1598.6312,728.8759,4.703217,Population ecology,#9cd8fc,038D6537
-2093.7803,702.5446,4.03259,Political ecology,#9cd8fc,03903FCE
-1535.1082,1219.3099,4.005782,Comparative embryology,#9cd8fc,0396FA31
-1752.0693,935.5994,4.12596,Herpetology,#9cd8fc,039E37AA
-1963.5312,343.59384,4.1247784,Biostratigraphy,#9cd8fc,03ADCCC9
-2258.9888,1000.6166,4.0025608,Agrophysics,#9cd8fc,03B0C8A1
-932.3045,770.2238,4.00978,Clinical pharmacology,#9cd8fc,03C7ECE6
-1734.3246,871.23865,4.5253582,Tropical agriculture,#9cd8fc,03CB3E85
-1263.7336,1448.2654,4.0057174,Biomechanical engineering,#9cd8fc,03CD8CA2
-1900.3262,511.27887,6.4094712,Zoogeography,#9cd8fc,03CE218F
-963.32294,436.56793,7.594516,Medical genetics,#9cd8fc,03D7CC0F
-1090.8899,641.0949,4.9736996,Drug development,#9cd8fc,03DE578B
-1057.0785,424.80948,4.130978,Biomedicine,#9cd8fc,03FB0531
-967.3317,344.0584,4.3528592,Molecular medicine,#9cd8fc,03FF99A7
-1548.0956,996.2426,4.0578114,Arboriculture,#9cd8fc,040D039A
-1603.235,324.58157,6.839976,Microbial ecology,#9cd8fc,042571D3
-1685.4166,785.1344,8.755355,Plant morphology,#9cd8fc,0438EB42
-1715.0997,1066.0195,4.008817,Forensic biology,#9cd8fc,0471A2C0
-2588.3672,719.5142,4.0053696,Ecotechnology,#9cd8fc,0476764E
-1621.2136,1468.3195,4.003132,Behavioral epigenetics,#9cd8fc,04D73003
-2704.744,845.74274,4.0018784,Ecopsychology,#9cd8fc,04DD5D61
-1934.4099,598.61835,4.1287476,Hydrobiology,#9cd8fc,04DE1397
-2069.0396,643.4624,4.0194644,Environmental design,#9cd8fc,04FF82B9
-1999.8336,583.18365,4.1614276,Phytosociology,#9cd8fc,04FFBD0D
-1211.352,1118.9613,4.0059178,Human biology,#9cd8fc,050308C1
-1501.5286,1319.4005,4.002015,Conchology,#9cd8fc,051E6600
-1406.1818,418.03363,4.1073074,Experimental evolution,#9cd8fc,0538867E
-1907.355,669.94025,4.228997,Landscape ecology,#9cd8fc,053A0D59
-1361.3268,139.31349,4.2022614,Paleobiology,#9cd8fc,0544A77B
-2043.4528,817.87134,4.007655,Oenology,#9cd8fc,054ED438
-1241.235,957.6855,21.442564,Phylogenetics,#9cd8fc,055F4FF3
-1414.1719,1006.28455,4.0656734,Sociobiology,#9cd8fc,0560128E
-1264.6097,1144.0645,4.048217,Evolutionary psychology,#9cd8fc,057E19D7
-2043.0839,517.98566,4.031673,Bioclimatology,#9cd8fc,0595DCDB
-1865.2532,422.41196,4.611708,Phytogeography,#9cd8fc,05997904
-1514.7761,612.66095,6.5419754,Phylogeography,#9cd8fc,059AFB9A
-1091.014,1090.2828,4.0062874,Cryobiology,#9cd8fc,05AA65DF
-1550.7649,129.0202,4.020036,Phenomics,#9cd8fc,05D904DB
-2003.9303,750.6016,4.0831756,Soil physics,#9cd8fc,05FD1F92
-2744.8467,654.79205,4.0015968,Cosmochemistry,#9cd8fc,06222343
-1748.9637,1142.8341,4.0050094,Neuroendocrinology,#9cd8fc,063E4B80
-2035.9086,354.19247,4.0418724,Sedimentology,#9cd8fc,06403DD1
-1403.5084,1114.3071,4.0149826,Evolutionary medicine,#9cd8fc,064BA006
-1108.7501,113.23276,4.011682,Biocybernetics,#9cd8fc,06767359
-2401.7249,792.7203,4.0024414,Environmental philosophy,#9cd8fc,06779316
-1774.8699,1244.0419,4.002556,Invertebrate paleontology,#9cd8fc,0678F044
-1748.485,191.80096,5.1580268,Stratigraphy,#9cd8fc,0683829C
-2058.9736,585.8242,4.0220806,Ecological engineering,#9cd8fc,06922174
-1649.6339,181.89177,4.020494,Systems ecology,#9cd8fc,06A7D463
-1745.6044,615.4069,4.2511376,Marine conservation,#9cd8fc,06C29951
-1513.8641,817.8809,4.1098884,Ecotoxicology,#9cd8fc,06E00AB1
-1917.1703,295.24622,4.0455036,Paleolimnology,#9cd8fc,06F24057
-1491.3535,191.96056,6.8828826,Marine biology,#9cd8fc,0700688E
-1392.8788,1055.3489,4.029968,Biological anthropology,#9cd8fc,0707EB21
-1811.4609,1389.6948,4.0015014,Lepidopterology,#9cd8fc,071B626D
-1685.8284,1131.2026,4.0043262,Microecology,#9cd8fc,07313D6D
-2493.353,680.7062,4.0134506,Sustainable design,#9cd8fc,0739A1F8
-1124.6665,1160.0343,4.00921,Philosophy of medicine,#9cd8fc,073A0399
-1149.5693,1103.0734,4.0049428,Molecular microbiology,#9cd8fc,07588F19
-1832.3774,609.2743,8.4477196,Biogeography,#9cd8fc,075D9E5F
-1552.7601,874.9805,4.1341632,Molecular ecology,#9cd8fc,07602092
-1468.1753,1112.8997,4.050159,Helminthology,#9cd8fc,076F1E28
-1456.2537,285.40692,4.376709,Nematology,#9cd8fc,0778705E
-1030.783,986.4106,4.175499,Medical ethics,#9cd8fc,0783EC95
-1437.7877,679.7036,7.2167756,Mycology,#9cd8fc,078462ED
-1872.6168,883.84985,4.1966552,Ichthyology,#9cd8fc,07993977
-1811.9904,971.9698,4.0253438,Functional ecology,#9cd8fc,07B1C993
-1681.2045,316.2314,5.6808822,Biogeochemistry,#9cd8fc,07C45F5F
-1466.9076,427.43143,4.1248226,Chemical ecology,#9cd8fc,07D144DF
-1986.9016,402.99075,4.040707,Exercise physiology,#9cd8fc,07EFF1E5
-2296.4265,735.6077,4.0025856,Applied physiology,#9cd8fc,07FF493A
-1565.801,656.158,4.238158,Evolutionary ecology,#9cd8fc,081850E6
-2018.3638,681.83044,4.0194316,Fisheries science,#9cd8fc,08199985
-1813.6848,805.3473,9.3565674,Ecophysiology,#9cd8fc,082E7FE3
-1712.3265,536.3247,10.8253692,Plant ecology,#9cd8fc,086BCE98
-1550.9647,408.60785,6.1269276,Plant genetics,#9cd8fc,0878C882
-1642.4823,886.44196,7.3468826,Entomology,#9cd8fc,08C51DE0
-1670.8676,-73.25792,5.2587566,Geobiology,#9cd8fc,08E3A7EA
-1299.323,1205.8467,4.0065106,Neurogenetics,#9cd8fc,09125E5E
-1806.3804,903.06555,4.195908,Macroecology,#9cd8fc,0916D627
-1415.3573,1275.0504,4.002015,Deep homology,#9cd8fc,09190C12
-1279.9026,260.56354,5.8086982,Systems biology,#9cd8fc,0919714E
-1524.3159,703.4455,4.348684,Allometry,#9cd8fc,091F01A5
-1669.6637,1021.8214,4.017165,Comparative physiology,#9cd8fc,092DC934
-1520.2883,495.85248,8.3253814,Plant breeding,#9cd8fc,093D58AF
-1512.5829,308.27472,4.0705334,Soil ecology,#9cd8fc,094DAFC7
-1841.778,694.632,4.2983882,Agroecology,#9cd8fc,09567DDD
-1601.8187,1038.6147,4.0990902,Mammalogy,#9cd8fc,095DEB49
-1403.4832,1439.3228,4.0015014,Landscape epidemiology,#9cd8fc,0972ABCA
-1658.1818,86.30403,4.005318,Blended learning,#9cd8fc,0973EFBF
-1823.5619,487.24466,4.9741672,Spatial ecology,#9cd8fc,0975B698
-1774.4229,1092.7183,4.0073418,Invertebrate zoology,#9cd8fc,097C7727
-1085.9231,1021.74,4.0334556,Pharmacognosy,#9cd8fc,0990EAEB
-1647.1322,403.24207,7.028792,Plant physiology,#9cd8fc,099C0AAF
-932.702,517.0587,4.0687684,Translational medicine,#9cd8fc,09ABF5E6
-1920.5045,393.2638,4.3026246,Palynology,#9cd8fc,09AF9268
-1582.1564,1091.6409,4.0358642,Comparative anatomy,#9cd8fc,09AFE19B
-1588.0923,809.39154,5.176973,Natural history,#9cd8fc,09BB6552
-1453.3221,1054.5496,4.0528554,Medical entomology,#9cd8fc,0A0C274F
-1400.8073,759.64386,4.2217824,Evolutionary developmental biology,#9cd8fc,0A0CA821
-1560.9458,936.1832,4.1035968,Heterochrony,#9cd8fc,0A1A6A41
-1331.9447,1154.3802,4.0319942,Protozoology,#9cd8fc,0A1DA6A7
-995.3736,778.52563,4.3066552,Biomechanics,#9cd8fc,0A2CB047
-907.606,703.52563,4.378757,Pharmacogenomics,#9cd8fc,0A2D33A3
-1027.0955,499.02753,4.0942024,Chemical biology,#9cd8fc,0A3E4409
-1935.3901,926.7521,4.0157296,Phycology,#9cd8fc,0A60DEA2
-1614.0745,967.3364,4.1213096,Ethology,#9cd8fc,0A7C2BB0
-2075.6223,464.86597,4.0244938,Ecological economics,#9cd8fc,0A8459F2
-1699.1742,1235.3054,4.014315,Forensic anthropology,#9cd8fc,0A8C7ED4
-926.5254,605.0195,6.809248,Genetic epidemiology,#9cd8fc,0A99F10F
-1859.9268,351.0253,4.4180378,Paleoecology,#9cd8fc,0A9A451D
-1817.6907,233.96242,5.1906544,Palaeogeography,#9cd8fc,0AADBD37
-1418.1459,169.68372,4.0814312,Affinity chromatography,#9cd8fc,0AAF1A52
-1477.0222,773.0525,4.4025994,Population biology,#9cd8fc,0AC55537
-2285.3918,543.4566,4.0858882,Astrochemistry,#9cd8fc,0AC89EE1
-1368.7136,324.65207,9.638852,Developmental biology,#9cd8fc,0AE98092
-1901.8237,735.1749,4.3123786,Natural resource management,#9cd8fc,0AEA6D17
-1998.698,876.2672,4.00684,Dendrology,#9cd8fc,0AFBFFBE
-1468.4175,101.95853,5.4555702,Environmental biotechnology,#9cd8fc,0B2244B5
-1581.9381,186.7901,4.0522572,Chronobiology,#9cd8fc,0B31145F
-2222.787,1159.1718,4.001509,Neuroethology,#9cd8fc,0B34E50D
-1174.6476,1413.3298,4.006667,Neuroethics,#9cd8fc,0B35C6CB
-1074.0735,861.3022,4.204594,Bioethics,#9cd8fc,0B35EF6A
-1973.422,520.263,4.1661884,Limnology,#9cd8fc,0B44A39C
-1113.8505,272.48605,17.914096,Genomics,#9cd8fc,0B470EAF
-1649.794,1084.8219,4.009771,Vertebrate paleontology,#9cd8fc,0B52F041
-2144.355,1276.0752,4.0015014,Molecular paleontology,#9cd8fc,0B5C30B3
-1388.0541,555.30597,11.3119912,Parasitology,#9cd8fc,0B5C82E4
-1179.5745,125.85439,5.0344078,Structural biology,#9cd8fc,0B644351
-1054.3374,793.34314,4.0549442,Cell physiology,#9cd8fc,0B6494AA
-1250.4343,330.98972,4.3009368,Synthetic biology,#9cd8fc,0B704C2E
-2152.6292,436.1408,4.0092514,Chronostratigraphy,#9cd8fc,0B7DDCAB
-2519.0781,422.4462,4.0015854,Historical geology,#9cd8fc,0B9EE2FC
-2070.7812,756.44836,4.0303166,Environmental history,#9cd8fc,0BBF7E32
-2148.434,636.65594,4.0067546,Biometeorology,#9cd8fc,0BC62360
-1613.8167,125.120544,4.009586,Paleoanthropology,#9cd8fc,0BC8A555
-1919.1776,806.08405,4.7330308,Ethnobotany,#9cd8fc,0C0D9534
-1871.4409,271.84344,4.0286568,Geochronology,#9cd8fc,0C15AAB7
-1684.411,960.8354,4.807498,Ornithology,#9cd8fc,0C177989
-1300.8495,712.29083,13.5422668,Molecular genetics,#9cd8fc,0C2D9A38
-1229.0,1206.1537,4.0027606,Glycobiology,#9cd8fc,0C329616
-1042.7698,590.11584,4.1811066,Biomedical Sciences,#9cd8fc,1DF69C64
-985.96655,552.47375,4.3891616,Clinical research,#9cd8fc,1DFB0901
-1483.1001,1173.3424,4.005142,Ecoimmunology,#9cd8fc,1E75F776
-1955.9811,709.2588,4.0355316,Applied ecology,#9cd8fc,1EA01109
-1914.6975,992.0391,4.0062012,Vertebrate zoology,#9cd8fc,1EAB7D23
-2068.79,872.9255,4.0074836,Economic botany,#9cd8fc,1ECA10F7
-1330.38,443.43582,6.0912018,Reproductive biology,#9cd8fc,1EFC5432
-1487.2936,996.158,4.1566636,Phytochemistry,#9cd8fc,1F310B71
-2029.412,925.89716,4.0162292,Ethnobiology,#9cd8fc,1F8CD61D
-1858.9564,1008.4491,4.010552,Freshwater biology,#9cd8fc,200053BA
-1532.0184,1123.6062,4.0094346,Evolutionary physiology,#9cd8fc,20522F21
-2273.2988,827.0038,4.00512,Deep ecology,#9cd8fc,206E9B3B
-1841.7643,1096.3721,4.008131,Biospeleology,#9cd8fc,215E5C4B
-1767.1587,-2053.5742,4.0078922,Greek literature,#f5bc7b,00129EB6
-1380.6028,-2533.6445,4.033116,Epigraphy,#f5bc7b,0044F1E9
-1428.9249,-2367.807,4.1074432,Cultural history,#f5bc7b,009B73D2
-1514.797,-2436.996,4.1060508,Africana studies,#f5bc7b,00A366E1
-1724.5076,-2512.7817,4.0071724,Asian American studies,#f5bc7b,00ACDD1C
-2038.0924,-2195.9583,4.0017636,Performance studies,#f5bc7b,00B5A3B4
-1232.003,-2275.5264,4.0042442,Electronic publishing,#f5bc7b,011BCFE4
-1707.3601,-2417.9556,4.0127304,Middle Eastern studies,#f5bc7b,019A070F
-1452.7595,-2121.2322,4.0042926,Ancient philosophy,#f5bc7b,01BA80DF
-1514.6245,-2314.8113,4.3836766,Historiography,#f5bc7b,01C3A27D
-1397.99,-2594.323,4.0159718,Museology,#f5bc7b,02935AF2
-1477.68,-2536.7532,4.0373542,Palaeography,#f5bc7b,03A1E13C
-1081.1421,-2391.721,4.008112,Anthropometry,#f5bc7b,03A94F1A
-1501.7902,-2060.8247,4.0084548,Microhistory,#f5bc7b,03D247AC
-1542.2764,-2132.0354,4.0077286,Maritime history,#f5bc7b,03F3F13D
-900.97095,-2485.6982,4.0114918,Osteology,#f5bc7b,04511680
-1850.514,-2331.3003,4.0114026,Jewish Studies,#f5bc7b,04707F7F
-1716.6373,-2319.993,4.018904,African-American history,#f5bc7b,048E8582
-1645.6361,-2463.0496,4.1106244,African studies,#f5bc7b,04BBCD00
-1177.9817,-2568.669,4.0096566,Social anthropology,#f5bc7b,0528E1FD
-562.9917,-2745.4229,4.0016896,Human behavioral ecology,#f5bc7b,053E97E7
-1829.4398,-2172.1504,4.0094788,Medieval literature,#f5bc7b,05AFCD63
-1640.6158,-1957.906,4.0040416,Business history,#f5bc7b,05C55EA0
-1387.1342,-2463.284,4.0614686,Cultural anthropology,#f5bc7b,061EEDB2
-1210.2429,-2634.7764,4.0728908,Ethnohistory,#f5bc7b,063C8421
-2030.8877,-1968.584,4.0037808,German literature,#f5bc7b,06448365
-1500.3186,-2377.7617,4.2180466,History of Africa,#f5bc7b,067DC3EC
-895.9424,-2847.8494,4.002812,Prehistoric archaeology,#f5bc7b,06BCCE04
-1595.8546,-2302.9775,4.1115948,Intellectual history,#f5bc7b,06D7B3E6
-942.1234,-2584.8452,4.0077236,Human behavior,#f5bc7b,06F9D163
-1057.8153,-2464.5437,4.0257286,Biological anthropology,#f5bc7b,0707EB21
-1563.7152,-2505.1472,4.0125934,Native American studies,#f5bc7b,0716FE19
-1492.0538,-2239.4932,4.185378,Social history,#f5bc7b,07750576
-901.17194,-2680.563,4.0054066,Experimental archaeology,#f5bc7b,07A525C6
-1214.4663,-2396.628,4.0273826,Field research,#f5bc7b,07B7536C
-1394.7825,-2679.06,4.013354,Ethnomusicology,#f5bc7b,07D69642
-1334.5585,-2315.5757,4.0113686,Prosopography,#f5bc7b,08071D0F
-1083.9031,-2240.9678,4.0838024,Forensic science,#f5bc7b,085FF27E
-641.12946,-2815.5833,4.0038894,Zooarchaeology,#f5bc7b,086C65F6
-1720.603,-2160.497,4.02157,Diplomatic history,#f5bc7b,086E5AB9
-679.9413,-2890.343,4.002048,Industrial archaeology,#f5bc7b,08810EB3
